"order_id","customer_id","order_date","total_amount_idr","shipping_city","shipping_province","shipping_cost_idr","payment_method","order_status","promo_code","discount_amount_idr","courier"
ORD002104,CUST0553,"2024-08-25",355940,Malang,Jawa Timur,18854,Transfer Bank,delivered,MEMBER10,42060,SiCepat
ORD002108,CUST0542,"2022-02-04",599735,Semarang,Jawa Tengah,13155,Kartu Kredit,shipped,NEWUSER,26265,JNE
ORD002109,CUST0030,"2024-01-26",452927,Denpasar,Bali,29066,QRIS,processing,SALE2024,34073,SiCepat
ORD002110,CUST0515,"2022-05-23",677255,Surabaya,Jawa Timur,15258,QRIS,shipped,RAMADAN23,39745,SiCepat
ORD002111,CUST0426,"2025-01-30",402996,Makassar,Sulawesi Selatan,31396,GoPay,cancelled,WEEKEND25,45004,J&T
ORD002116,CUST0155,"2023-10-14",1258531,Pekanbaru,Riau,23498,GoPay,returned,HARBOLNAS22,38469,SiCepat
ORD002117,CUST0190,"2024-09-03",641792,Surabaya,Jawa Timur,17698,OVO,delivered,RAMADAN23,44208,SiCepat
ORD002118,CUST0221,"2023-04-09",974500,Semarang,Jawa Tengah,15337,Transfer Bank,delivered,HARI BELANJA,19500,JNE
ORD002119,CUST0302,"2025-02-04",308822,Manado,Sulawesi Utara,39598,GoPay,delivered,NEWUSER,19178,J&T
ORD002120,CUST0401,"2024-12-10",1112252,Denpasar,Bali,20396,OVO,cancelled,SALE2024,34748,JNE
ORD002123,CUST0340,"2025-01-14",409229,Malang,Jawa Timur,14545,GoPay,delivered,MEMBER10,39771,JNE
ORD002129,CUST0691,"2022-08-16",128292,Jakarta,DKI Jakarta,11631,GoPay,delivered,HARBOLNAS22,48708,JNE
ORD002130,CUST0099,"2024-05-09",292632,Depok,Jawa Barat,11067,Transfer Bank,delivered,HARBOLNAS22,36368,SiCepat
ORD002132,CUST0327,"2024-03-17",465076,Denpasar,Bali,22762,Transfer Bank,cancelled,HARBOLNAS22,33924,J&T
ORD002133,CUST0594,"2024-11-28",553208,Malang,Jawa Timur,18306,Kartu Kredit,delivered,SALE2024,45792,JNE
ORD002137,CUST0419,"2023-09-25",264526,Malang,Jawa Timur,18782,Transfer Bank,cancelled,RAMADAN23,13474,JNE
ORD002142,CUST0496,"2023-05-02",1428468,Manado,Sulawesi Utara,34855,GoPay,delivered,HARBOLNAS22,46532,SiCepat
ORD002144,CUST0132,"2023-12-25",100631,Depok,Jawa Barat,12454,GoPay,shipped,RAMADAN23,18369,J&T
ORD002151,CUST0332,"2025-02-01",311689,Palembang,Sumatera Selatan,28982,Kartu Kredit,delivered,HARI BELANJA,17311,Pos Indonesia
ORD002152,CUST0230,"2022-01-06",355661,Banjarmasin,Kalimantan Selatan,32279,GoPay,delivered,MEMBER10,43339,SiCepat
ORD002155,CUST0106,"2024-04-29",716699,Makassar,Sulawesi Selatan,34731,Transfer Bank,shipped,HARI BELANJA,29301,J&T
ORD002157,CUST0789,"2023-05-20",953499,Palembang,Sumatera Selatan,32418,GoPay,delivered,RAMADAN23,44501,SiCepat
ORD002158,CUST0682,"2023-08-13",159704,Bandung,Jawa Barat,12591,GoPay,delivered,RAMADAN23,39296,JNE
ORD002161,CUST0426,"2024-04-02",550852,Makassar,Sulawesi Selatan,33961,GoPay,delivered,NEWUSER,27148,SiCepat
ORD002162,CUST0336,"2024-03-07",62886,Jakarta,DKI Jakarta,9514,OVO,delivered,RAMADAN23,35114,SiCepat
ORD002163,CUST0184,"2024-08-09",787548,Medan,Sumatera Utara,30454,Transfer Bank,processing,RAMADAN23,40452,J&T
ORD002164,CUST0263,"2024-01-05",383365,Palembang,Sumatera Selatan,23216,Transfer Bank,delivered,WEEKEND25,23635,SiCepat
ORD002165,CUST0252,"2024-07-09",573997,Balikpapan,Kalimantan Timur,36610,OVO,delivered,NEWUSER,33003,J&T
ORD002168,CUST0047,"2024-02-04",594657,Pontianak,Kalimantan Barat,28278,Transfer Bank,delivered,HARI BELANJA,12343,J&T
ORD002169,CUST0771,"2023-09-26",651049,Palembang,Sumatera Selatan,25587,GoPay,returned,NEWUSER,46951,J&T
ORD002174,CUST0440,"2024-08-27",1440114,Palembang,Sumatera Selatan,28255,Kartu Kredit,delivered,SALE2024,45886,JNE
ORD002176,CUST0306,"2022-05-24",459667,Tangerang,Banten,10399,Transfer Bank,delivered,SALE2024,39333,JNE
ORD002177,CUST0540,"2025-01-18",1077406,Bekasi,Jawa Barat,10319,Transfer Bank,delivered,SALE2024,49594,JNE
ORD002178,CUST0331,"2025-01-21",257961,Bogor,Jawa Barat,11505,OVO,cancelled,HARI BELANJA,40039,SiCepat
ORD002185,CUST0581,"2023-12-08",295587,Tangerang,Banten,9283,Transfer Bank,cancelled,NEWUSER,32413,SiCepat
ORD002190,CUST0677,"2022-03-11",498640,Tangerang,Banten,11164,Kartu Kredit,delivered,RAMADAN23,19360,JNE
ORD002192,CUST0175,"2024-06-25",996446,Palembang,Sumatera Selatan,33716,Transfer Bank,delivered,NEWUSER,29554,JNE
ORD002195,CUST0289,"2023-08-02",550466,Tangerang,Banten,12123,Transfer Bank,delivered,HARBOLNAS22,14534,J&T
ORD002203,CUST0037,"2023-08-29",221035,Depok,Jawa Barat,10192,Transfer Bank,delivered,HARBOLNAS22,45965,SiCepat
ORD002206,CUST0700,"2024-03-27",715018,Banjarmasin,Kalimantan Selatan,38229,GoPay,shipped,RAMADAN23,31982,Pos Indonesia
ORD002208,CUST0546,"2025-02-21",515274,Palembang,Sumatera Selatan,28450,Kartu Kredit,cancelled,HARI BELANJA,19726,J&T
ORD002209,CUST0278,"2023-12-14",372522,Balikpapan,Kalimantan Timur,38154,OVO,delivered,SALE2024,26478,J&T
ORD002210,CUST0056,"2024-04-21",129671,Denpasar,Bali,31728,OVO,cancelled,NEWUSER,38329,JNE
ORD002212,CUST0411,"2022-11-18",1561371,Bogor,Jawa Barat,14804,GoPay,delivered,HARI BELANJA,35629,JNE
ORD002214,CUST0506,"2023-12-11",663966,Pekanbaru,Riau,30620,OVO,shipped,HARBOLNAS22,33034,J&T
ORD002215,CUST0380,"2024-05-10",588158,Malang,Jawa Timur,18792,OVO,delivered,FLASHSALE,10842,JNE
ORD002217,CUST0535,"2023-01-08",699711,Banjarmasin,Kalimantan Selatan,29534,GoPay,delivered,HARBOLNAS22,28289,SiCepat
ORD002218,CUST0193,"2024-06-21",378777,Medan,Sumatera Utara,30446,Kartu Kredit,delivered,NEWUSER,48223,Anteraja
ORD002219,CUST0061,"2023-08-10",367325,Bekasi,Jawa Barat,12621,Kartu Kredit,cancelled,RAMADAN23,30675,J&T
ORD002221,CUST0733,"2022-08-18",358199,Makassar,Sulawesi Selatan,30034,Transfer Bank,delivered,HARBOLNAS22,47801,JNE
ORD002223,CUST0288,"2023-10-10",1272778,Balikpapan,Kalimantan Timur,41568,Kartu Kredit,delivered,RAMADAN23,11222,JNE
ORD002224,CUST0349,"2023-11-26",953240,Surabaya,Jawa Timur,13387,OVO,delivered,RAMADAN23,44760,SiCepat
ORD002225,CUST0602,"2023-09-17",706451,Denpasar,Bali,30236,OVO,delivered,HARBOLNAS22,21549,JNE
ORD002230,CUST0091,"2022-07-28",210210,Makassar,Sulawesi Selatan,44509,OVO,delivered,SALE2024,47790,JNE
ORD002232,CUST0199,"2024-04-24",217325,Semarang,Jawa Tengah,15195,OVO,delivered,WEEKEND25,31675,JNE
ORD002234,CUST0723,"2024-08-17",637274,Medan,Sumatera Utara,25374,Transfer Bank,delivered,SALE2024,49726,SiCepat
ORD002238,CUST0393,"2024-11-08",212896,Depok,Jawa Barat,12705,Transfer Bank,returned,FLASHSALE,16104,JNE
ORD002240,CUST0077,"2023-03-23",215717,Medan,Sumatera Utara,30925,OVO,delivered,RAMADAN23,42283,JNE
ORD002242,CUST0694,"2023-10-21",374293,Makassar,Sulawesi Selatan,37309,GoPay,shipped,SALE2024,24707,Pos Indonesia
ORD002245,CUST0599,"2024-09-25",131096,Manado,Sulawesi Utara,36043,OVO,delivered,HARBOLNAS22,47904,J&T
ORD002249,CUST0288,"2022-10-29",176591,Denpasar,Bali,28775,Kartu Kredit,delivered,MEMBER10,21409,J&T
ORD002258,CUST0684,"2024-02-07",252392,Pontianak,Kalimantan Barat,41890,GoPay,cancelled,HARBOLNAS22,24608,J&T
ORD002260,CUST0462,"2023-10-03",842772,Depok,Jawa Barat,13823,OVO,delivered,SALE2024,34228,J&T
ORD002263,CUST0199,"2024-07-28",1930996,Semarang,Jawa Tengah,13580,OVO,shipped,SALE2024,15004,J&T
ORD002264,CUST0092,"2024-03-09",256060,Bandung,Jawa Barat,11740,OVO,processing,NEWUSER,42940,J&T
ORD002267,CUST0032,"2022-06-22",415557,Denpasar,Bali,26881,GoPay,delivered,HARBOLNAS22,33443,SiCepat
ORD002274,CUST0272,"2023-09-29",269047,Denpasar,Bali,25287,GoPay,returned,HARI BELANJA,28953,SiCepat
ORD002276,CUST0452,"2024-10-28",1170885,Semarang,Jawa Tengah,14951,Transfer Bank,returned,HARBOLNAS22,27115,Anteraja
ORD002278,CUST0333,"2023-04-20",101850,Palembang,Sumatera Selatan,30918,Transfer Bank,delivered,WEEKEND25,47150,JNE
ORD002279,CUST0658,"2024-09-12",31294,Banjarmasin,Kalimantan Selatan,29008,GoPay,delivered,FLASHSALE,17706,Anteraja
ORD002281,CUST0528,"2024-05-24",367581,Bandung,Jawa Barat,11107,OVO,shipped,FLASHSALE,31419,J&T
ORD002282,CUST0255,"2024-07-05",56499,Medan,Sumatera Utara,30916,GoPay,delivered,HARBOLNAS22,22501,JNE
ORD002284,CUST0352,"2025-01-30",68880,Makassar,Sulawesi Selatan,43326,Transfer Bank,delivered,HARBOLNAS22,10120,SiCepat
ORD002285,CUST0079,"2022-12-07",372896,Pontianak,Kalimantan Barat,39403,Transfer Bank,delivered,HARI BELANJA,26104,J&T
ORD002286,CUST0192,"2023-12-21",456106,Bandung,Jawa Barat,11574,GoPay,delivered,HARBOLNAS22,41894,JNE
ORD002289,CUST0503,"2023-05-31",475970,Surabaya,Jawa Timur,15053,OVO,cancelled,FLASHSALE,32030,Anteraja
ORD002290,CUST0094,"2024-10-12",79724,Pekanbaru,Riau,28030,Transfer Bank,delivered,MEMBER10,19276,JNE
ORD002291,CUST0271,"2024-08-30",646458,Balikpapan,Kalimantan Timur,32811,OVO,delivered,MEMBER10,19542,JNE
ORD002292,CUST0034,"2023-06-27",124669,Palembang,Sumatera Selatan,34345,Transfer Bank,returned,HARBOLNAS22,24331,JNE
ORD002293,CUST0062,"2024-05-28",557666,Padang,Sumatera Barat,24256,Transfer Bank,delivered,HARI BELANJA,41334,JNE
ORD002294,CUST0515,"2024-11-01",628747,Tangerang,Banten,11751,OVO,shipped,HARI BELANJA,48253,SiCepat
ORD002297,CUST0454,"2022-02-20",138462,Pekanbaru,Riau,27147,Transfer Bank,cancelled,HARI BELANJA,10538,J&T
ORD002298,CUST0750,"2023-03-31",231680,Bogor,Jawa Barat,14668,OVO,delivered,NEWUSER,17320,SiCepat
ORD002299,CUST0417,"2024-02-14",134548,Pontianak,Kalimantan Barat,38886,GoPay,shipped,FLASHSALE,14452,Anteraja
ORD002304,CUST0210,"2023-07-31",84523,Bandung,Jawa Barat,12535,GoPay,delivered,RAMADAN23,44477,Pos Indonesia
ORD002305,CUST0173,"2024-12-15",258670,Pekanbaru,Riau,26847,Kartu Kredit,delivered,SALE2024,40330,J&T
ORD002308,CUST0453,"2024-05-21",1057149,Malang,Jawa Timur,16763,QRIS,delivered,SALE2024,40851,JNE
ORD002309,CUST0177,"2025-01-04",197602,Bekasi,Jawa Barat,13707,OVO,delivered,SALE2024,31398,J&T
ORD002310,CUST0108,"2023-05-21",1428665,Yogyakarta,DI Yogyakarta,16531,GoPay,cancelled,SALE2024,18335,J&T
ORD002312,CUST0110,"2024-09-15",181452,Bogor,Jawa Barat,13368,GoPay,delivered,RAMADAN23,47548,JNE
ORD002316,CUST0099,"2024-02-23",115824,Padang,Sumatera Barat,29161,Transfer Bank,delivered,WEEKEND25,33176,J&T
ORD002320,CUST0177,"2024-10-05",22948,Banjarmasin,Kalimantan Selatan,31645,GoPay,returned,HARBOLNAS22,36052,JNE
ORD002321,CUST0669,"2023-03-09",988626,Depok,Jawa Barat,13992,GoPay,delivered,HARI BELANJA,48374,JNE
ORD002323,CUST0036,"2023-11-13",194998,Balikpapan,Kalimantan Timur,32438,QRIS,cancelled,MEMBER10,23002,SiCepat
ORD002326,CUST0366,"2024-02-19",963218,Depok,Jawa Barat,12314,GoPay,delivered,SALE2024,32782,JNE
ORD002327,CUST0618,"2024-11-15",1145351,Manado,Sulawesi Utara,41530,Transfer Bank,delivered,HARI BELANJA,31649,Anteraja
ORD002328,CUST0490,"2025-02-03",183878,Pontianak,Kalimantan Barat,34133,OVO,delivered,MEMBER10,13122,SiCepat
ORD002330,CUST0556,"2025-02-19",37968,Depok,Jawa Barat,11751,Transfer Bank,delivered,WEEKEND25,11032,JNE
ORD002332,CUST0461,"2024-08-27",568745,Bekasi,Jawa Barat,13741,Transfer Bank,delivered,WEEKEND25,18255,J&T
ORD002337,CUST0357,"2023-06-02",66833,Bekasi,Jawa Barat,12214,OVO,delivered,WEEKEND25,32167,SiCepat
ORD002340,CUST0465,"2023-12-19",1091214,Surabaya,Jawa Timur,17814,Transfer Bank,delivered,RAMADAN23,34786,J&T
ORD002341,CUST0470,"2024-07-21",219995,Tangerang,Banten,13755,Transfer Bank,returned,WEEKEND25,28005,J&T
ORD002343,CUST0159,"2023-02-28",149240,Jakarta,DKI Jakarta,9760,Transfer Bank,delivered,SALE2024,29760,J&T
ORD002344,CUST0135,"2025-01-26",715592,Makassar,Sulawesi Selatan,39672,Kartu Kredit,delivered,HARI BELANJA,31408,J&T
ORD002345,CUST0104,"2022-03-19",375417,Balikpapan,Kalimantan Timur,33873,OVO,delivered,FLASHSALE,23583,J&T
ORD002348,CUST0421,"2024-03-23",444288,Jakarta,DKI Jakarta,8133,GoPay,delivered,MEMBER10,32712,J&T
ORD002349,CUST0472,"2022-09-14",491003,Manado,Sulawesi Utara,43250,QRIS,processing,NEWUSER,16997,SiCepat
ORD002350,CUST0310,"2023-12-14",518863,Bekasi,Jawa Barat,10640,Transfer Bank,delivered,RAMADAN23,38137,J&T
ORD002355,CUST0120,"2024-03-21",331513,Pontianak,Kalimantan Barat,32042,Kartu Kredit,delivered,NEWUSER,45487,J&T
ORD002357,CUST0596,"2023-05-05",478484,Pontianak,Kalimantan Barat,38814,Kartu Kredit,shipped,FLASHSALE,20516,J&T
ORD002359,CUST0374,"2024-02-28",642146,Pontianak,Kalimantan Barat,40701,GoPay,delivered,WEEKEND25,22854,J&T
ORD002364,CUST0564,"2025-02-16",1664731,Bogor,Jawa Barat,12533,Transfer Bank,processing,MEMBER10,40269,JNE
ORD002366,CUST0101,"2024-05-01",731065,Semarang,Jawa Tengah,13871,Transfer Bank,processing,SALE2024,46935,JNE
ORD002367,CUST0156,"2022-10-05",371176,Bandung,Jawa Barat,11725,OVO,delivered,HARI BELANJA,26824,J&T
ORD002369,CUST0259,"2024-08-12",402425,Banjarmasin,Kalimantan Selatan,40615,Transfer Bank,delivered,NEWUSER,46575,J&T
ORD002370,CUST0558,"2024-12-28",734787,Denpasar,Bali,21084,OVO,delivered,WEEKEND25,13213,SiCepat
ORD002371,CUST0416,"2024-05-22",1056279,Denpasar,Bali,29529,Transfer Bank,delivered,HARI BELANJA,41721,SiCepat
ORD002377,CUST0238,"2024-05-31",106467,Medan,Sumatera Utara,25943,Transfer Bank,delivered,HARBOLNAS22,22533,J&T
ORD002380,CUST0722,"2023-09-12",305803,Jakarta,DKI Jakarta,10967,GoPay,delivered,MEMBER10,42197,JNE
ORD002381,CUST0609,"2022-08-09",808222,Bekasi,Jawa Barat,9858,Kartu Kredit,processing,HARBOLNAS22,18778,J&T
ORD002382,CUST0353,"2024-12-29",173957,Balikpapan,Kalimantan Timur,38677,Transfer Bank,delivered,HARBOLNAS22,25043,Pos Indonesia
ORD002383,CUST0656,"2023-09-25",520936,Surabaya,Jawa Timur,13230,QRIS,cancelled,WEEKEND25,24064,J&T
ORD002384,CUST0475,"2022-01-16",1157398,Palembang,Sumatera Selatan,28985,Kartu Kredit,cancelled,RAMADAN23,40602,SiCepat
ORD002385,CUST0397,"2023-09-20",352188,Balikpapan,Kalimantan Timur,31934,QRIS,delivered,FLASHSALE,46812,J&T
ORD002389,CUST0054,"2023-10-24",311945,Manado,Sulawesi Utara,38775,QRIS,cancelled,FLASHSALE,37055,JNE
ORD002392,CUST0001,"2024-11-21",371604,Semarang,Jawa Tengah,17237,OVO,delivered,MEMBER10,27396,JNE
ORD002395,CUST0233,"2023-11-10",229619,Manado,Sulawesi Utara,42277,Kartu Kredit,shipped,FLASHSALE,19381,SiCepat
ORD002396,CUST0137,"2024-08-21",172654,Surabaya,Jawa Timur,12648,Transfer Bank,delivered,HARI BELANJA,26346,SiCepat
ORD002398,CUST0770,"2023-07-21",101848,Pontianak,Kalimantan Barat,38721,GoPay,shipped,NEWUSER,27152,JNE
ORD002400,CUST0417,"2023-10-02",129398,Balikpapan,Kalimantan Timur,37257,Transfer Bank,delivered,HARBOLNAS22,47602,SiCepat
ORD002401,CUST0210,"2023-08-25",487533,Bandung,Jawa Barat,10018,QRIS,cancelled,WEEKEND25,48467,SiCepat
ORD002402,CUST0283,"2022-06-27",778791,Bogor,Jawa Barat,14439,Transfer Bank,cancelled,WEEKEND25,48209,JNE
ORD002407,CUST0645,"2024-12-28",589022,Manado,Sulawesi Utara,33432,Transfer Bank,delivered,RAMADAN23,38978,SiCepat
ORD002411,CUST0016,"2024-11-06",1027928,Depok,Jawa Barat,10344,Transfer Bank,processing,HARI BELANJA,28072,J&T
ORD002415,CUST0387,"2023-12-21",510204,Depok,Jawa Barat,10745,GoPay,processing,MEMBER10,26796,JNE
ORD002416,CUST0621,"2023-12-29",1207731,Bekasi,Jawa Barat,9221,OVO,processing,MEMBER10,48269,JNE
ORD002417,CUST0285,"2024-08-05",140938,Bekasi,Jawa Barat,12819,Kartu Kredit,shipped,SALE2024,17062,SiCepat
ORD002418,CUST0459,"2024-07-08",287216,Bekasi,Jawa Barat,13807,Transfer Bank,delivered,FLASHSALE,41784,J&T
ORD002421,CUST0624,"2024-08-11",656902,Balikpapan,Kalimantan Timur,33584,OVO,delivered,FLASHSALE,10098,J&T
ORD002422,CUST0734,"2023-09-22",383489,Medan,Sumatera Utara,37407,Transfer Bank,delivered,MEMBER10,14511,JNE
ORD002423,CUST0614,"2023-04-27",1075561,Medan,Sumatera Utara,36055,Transfer Bank,delivered,FLASHSALE,20439,JNE
ORD002428,CUST0579,"2024-04-06",1020481,Palembang,Sumatera Selatan,26538,Kartu Kredit,processing,NEWUSER,24519,Pos Indonesia
ORD002433,CUST0367,"2024-01-30",430713,Tangerang,Banten,13381,Transfer Bank,delivered,RAMADAN23,18287,JNE
ORD002436,CUST0233,"2024-03-04",861336,Manado,Sulawesi Utara,33274,GoPay,delivered,NEWUSER,15664,JNE
ORD002439,CUST0055,"2023-06-08",550452,Bandung,Jawa Barat,12311,Transfer Bank,cancelled,HARI BELANJA,35548,J&T
ORD002442,CUST0671,"2025-01-23",704868,Malang,Jawa Timur,16376,Kartu Kredit,processing,FLASHSALE,22132,SiCepat
ORD002443,CUST0095,"2022-12-21",585016,Yogyakarta,DI Yogyakarta,18585,GoPay,processing,HARI BELANJA,13984,JNE
ORD002444,CUST0721,"2024-09-01",709353,Tangerang,Banten,13192,Transfer Bank,delivered,HARI BELANJA,47647,SiCepat
ORD002446,CUST0335,"2023-05-19",564141,Banjarmasin,Kalimantan Selatan,33370,Transfer Bank,shipped,RAMADAN23,31859,Anteraja
ORD002448,CUST0291,"2023-02-21",94873,Denpasar,Bali,29219,OVO,delivered,SALE2024,34127,J&T
ORD002452,CUST0606,"2023-02-03",10265,Bandung,Jawa Barat,11553,Kartu Kredit,processing,HARI BELANJA,48735,Anteraja
ORD002453,CUST0059,"2024-08-26",562473,Balikpapan,Kalimantan Timur,37795,Transfer Bank,shipped,HARBOLNAS22,15527,Pos Indonesia
ORD002454,CUST0045,"2022-07-21",164013,Bandung,Jawa Barat,13625,GoPay,delivered,WEEKEND25,34987,J&T
ORD002457,CUST0037,"2022-02-25",260403,Balikpapan,Kalimantan Timur,44887,Transfer Bank,delivered,HARI BELANJA,38597,JNE
ORD002458,CUST0631,"2024-08-27",179052,Medan,Sumatera Utara,38742,QRIS,delivered,SALE2024,19948,J&T
ORD002464,CUST0750,"2024-08-09",40663,Bogor,Jawa Barat,11369,Transfer Bank,shipped,MEMBER10,38337,J&T
ORD002467,CUST0329,"2024-05-24",138488,Bekasi,Jawa Barat,12334,GoPay,delivered,SALE2024,40512,Anteraja
ORD002469,CUST0548,"2024-03-16",437171,Pontianak,Kalimantan Barat,40622,Kartu Kredit,returned,HARBOLNAS22,11829,SiCepat
ORD002473,CUST0001,"2022-04-26",183158,Semarang,Jawa Tengah,17233,GoPay,processing,MEMBER10,15842,JNE
ORD002474,CUST0118,"2025-02-24",133260,Bekasi,Jawa Barat,9884,OVO,processing,FLASHSALE,45740,JNE
ORD002477,CUST0231,"2022-01-22",1376190,Makassar,Sulawesi Selatan,36504,OVO,delivered,NEWUSER,20810,SiCepat
ORD002482,CUST0137,"2024-10-16",575272,Yogyakarta,DI Yogyakarta,18338,GoPay,processing,MEMBER10,11728,J&T
ORD002483,CUST0746,"2024-05-05",244637,Pekanbaru,Riau,22154,Transfer Bank,shipped,MEMBER10,34363,SiCepat
ORD002487,CUST0120,"2022-06-04",551110,Pontianak,Kalimantan Barat,38928,Transfer Bank,delivered,HARI BELANJA,45890,J&T
ORD002488,CUST0488,"2022-02-08",1264321,Bogor,Jawa Barat,14985,Transfer Bank,cancelled,SALE2024,31679,SiCepat
ORD002489,CUST0444,"2023-08-07",251996,Malang,Jawa Timur,20439,Transfer Bank,shipped,SALE2024,46004,JNE
ORD002491,CUST0141,"2022-10-15",759948,Tangerang,Banten,9295,Kartu Kredit,delivered,FLASHSALE,47052,J&T
ORD002493,CUST0175,"2023-03-04",230979,Palembang,Sumatera Selatan,28441,OVO,shipped,FLASHSALE,18021,JNE
ORD002495,CUST0449,"2022-11-10",309462,Manado,Sulawesi Utara,43167,GoPay,delivered,FLASHSALE,39538,Anteraja
ORD002496,CUST0756,"2023-05-04",423956,Surabaya,Jawa Timur,14404,Kartu Kredit,processing,SALE2024,34044,SiCepat
ORD002497,CUST0228,"2024-04-23",485478,Malang,Jawa Timur,14325,GoPay,shipped,FLASHSALE,11522,J&T
ORD002498,CUST0468,"2024-07-14",1057091,Surabaya,Jawa Timur,15166,OVO,shipped,NEWUSER,18909,JNE
ORD002500,CUST0291,"2024-04-11",812190,Denpasar,Bali,26353,Transfer Bank,delivered,NEWUSER,44810,JNE
ORD002506,CUST0353,"2023-04-16",174943,Balikpapan,Kalimantan Timur,36060,Transfer Bank,cancelled,WEEKEND25,24057,Anteraja
ORD002507,CUST0611,"2022-03-16",948437,Makassar,Sulawesi Selatan,35402,Transfer Bank,shipped,NEWUSER,28563,J&T
ORD002508,CUST0412,"2022-08-10",101470,Bogor,Jawa Barat,14137,GoPay,delivered,SALE2024,17530,SiCepat
ORD002511,CUST0679,"2023-12-14",782313,Padang,Sumatera Barat,31025,OVO,delivered,MEMBER10,15687,J&T
ORD002515,CUST0224,"2024-05-02",824162,Depok,Jawa Barat,11011,GoPay,processing,HARBOLNAS22,23838,JNE
ORD002519,CUST0800,"2024-04-05",223994,Padang,Sumatera Barat,34987,GoPay,delivered,HARBOLNAS22,25006,J&T
ORD002526,CUST0591,"2025-02-02",286827,Jakarta,DKI Jakarta,11553,Transfer Bank,delivered,NEWUSER,42173,SiCepat
ORD002528,CUST0403,"2023-02-25",809210,Surabaya,Jawa Timur,15842,OVO,cancelled,HARBOLNAS22,16790,SiCepat
ORD002529,CUST0507,"2022-05-18",170053,Padang,Sumatera Barat,25325,OVO,cancelled,SALE2024,27947,Anteraja
ORD002531,CUST0283,"2023-01-14",158691,Bogor,Jawa Barat,14352,QRIS,delivered,HARI BELANJA,40309,J&T
ORD002532,CUST0099,"2024-08-04",437259,Depok,Jawa Barat,13712,OVO,returned,HARI BELANJA,10741,Anteraja
ORD002533,CUST0002,"2022-11-15",1786995,Semarang,Jawa Tengah,15472,Kartu Kredit,shipped,NEWUSER,10005,J&T
ORD002538,CUST0228,"2022-03-12",41514,Tangerang,Banten,9156,Transfer Bank,delivered,HARBOLNAS22,47486,J&T
ORD002539,CUST0288,"2024-06-12",783081,Padang,Sumatera Barat,27807,Transfer Bank,processing,SALE2024,42919,JNE
ORD002541,CUST0613,"2024-07-20",184464,Yogyakarta,DI Yogyakarta,15003,OVO,processing,NEWUSER,44536,SiCepat
ORD002546,CUST0468,"2024-08-26",1706649,Surabaya,Jawa Timur,15385,QRIS,shipped,HARI BELANJA,27351,JNE
ORD002547,CUST0441,"2024-10-29",181310,Manado,Sulawesi Utara,35558,Transfer Bank,delivered,WEEKEND25,17690,J&T
ORD002549,CUST0629,"2024-07-25",710000,Padang,Sumatera Barat,27464,Transfer Bank,delivered,SALE2024,36000,J&T
ORD002551,CUST0009,"2022-10-26",425119,Semarang,Jawa Tengah,16185,GoPay,cancelled,MEMBER10,11881,Anteraja
ORD002552,CUST0318,"2024-08-24",81951,Balikpapan,Kalimantan Timur,41810,OVO,delivered,MEMBER10,47049,JNE
ORD002557,CUST0789,"2025-01-31",1058666,Palembang,Sumatera Selatan,30679,Kartu Kredit,delivered,SALE2024,18334,J&T
ORD002560,CUST0446,"2024-12-03",313816,Padang,Sumatera Barat,31067,Kartu Kredit,delivered,RAMADAN23,14184,Anteraja
ORD002562,CUST0532,"2024-10-29",304898,Manado,Sulawesi Utara,34211,GoPay,returned,FLASHSALE,13102,JNE
ORD002566,CUST0745,"2022-06-13",206077,Manado,Sulawesi Utara,42628,QRIS,delivered,NEWUSER,31923,J&T
ORD002569,CUST0232,"2023-10-27",1027144,Bandung,Jawa Barat,11562,GoPay,delivered,SALE2024,39856,SiCepat
ORD002572,CUST0101,"2025-02-06",251681,Semarang,Jawa Tengah,16374,QRIS,processing,HARI BELANJA,27319,JNE
ORD002573,CUST0649,"2023-06-14",503896,Semarang,Jawa Tengah,16525,GoPay,processing,FLASHSALE,24104,JNE
ORD002574,CUST0558,"2022-08-27",138241,Denpasar,Bali,20870,QRIS,cancelled,HARI BELANJA,39759,JNE
ORD002576,CUST0611,"2024-06-09",128963,Makassar,Sulawesi Selatan,31527,Transfer Bank,cancelled,FLASHSALE,29037,J&T
ORD002577,CUST0322,"2024-04-25",250943,Depok,Jawa Barat,10800,GoPay,processing,NEWUSER,28057,J&T
ORD002579,CUST0562,"2024-07-07",566357,Denpasar,Bali,28806,QRIS,shipped,NEWUSER,32643,SiCepat
ORD002582,CUST0280,"2024-02-07",737073,Depok,Jawa Barat,11573,OVO,shipped,HARI BELANJA,19927,J&T
ORD002583,CUST0589,"2024-02-24",782837,Jakarta,DKI Jakarta,9668,GoPay,delivered,RAMADAN23,43163,J&T
ORD002585,CUST0319,"2024-01-03",556740,Bandung,Jawa Barat,13698,Transfer Bank,processing,NEWUSER,42260,SiCepat
ORD002590,CUST0392,"2024-05-17",113758,Pontianak,Kalimantan Barat,35674,OVO,returned,MEMBER10,35242,SiCepat
ORD002591,CUST0283,"2023-01-08",146131,Bogor,Jawa Barat,10056,GoPay,delivered,HARBOLNAS22,11869,J&T
ORD002592,CUST0182,"2023-07-08",408423,Bekasi,Jawa Barat,10136,Kartu Kredit,delivered,NEWUSER,19577,JNE
ORD002597,CUST0161,"2024-05-29",368075,Bogor,Jawa Barat,10333,Transfer Bank,delivered,HARI BELANJA,49925,SiCepat
